"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30","X2020.12.01","X2020.12.02","X2020.12.03","X2020.12.04","X2020.12.05","X2020.12.06","X2020.12.07","X2020.12.08","X2020.12.09","X2020.12.10","X2020.12.11","X2020.12.12","X2020.12.13","X2020.12.14","X2020.12.15","X2020.12.16","X2020.12.17","X2020.12.18","X2020.12.19","X2020.12.20","X2020.12.21","X2020.12.22","X2020.12.23","X2020.12.24","X2020.12.25","X2020.12.26","X2020.12.27","X2020.12.28","X2020.12.29","X2020.12.30","X2020.12.31","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20","X2021.02.21","X2021.02.22","X2021.02.23","X2021.02.24","X2021.02.25","X2021.02.26","X2021.02.27","X2021.02.28","X2021.03.01","X2021.03.02","X2021.03.03","X2021.03.04","X2021.03.05","X2021.03.06","X2021.03.07","X2021.03.08","X2021.03.09","X2021.03.10","X2021.03.11","X2021.03.12","X2021.03.13","X2021.03.14","X2021.03.15","X2021.03.16","X2021.03.17","X2021.03.18","X2021.03.19","X2021.03.20","X2021.03.21","X2021.03.22","X2021.03.23","X2021.03.24","X2021.03.25","X2021.03.26","X2021.03.27","X2021.03.28","X2021.03.29","X2021.03.30","X2021.03.31","X2021.04.01","X2021.04.02","X2021.04.03","X2021.04.04","X2021.04.05","X2021.04.06","X2021.04.07","X2021.04.08","X2021.04.09","X2021.04.10","X2021.04.11","X2021.04.12","X2021.04.13","X2021.04.14","X2021.04.15","X2021.04.16","X2021.04.17","X2021.04.18","X2021.04.19","X2021.04.20","X2021.04.21","X2021.04.22","X2021.04.23","X2021.04.24","X2021.04.25","X2021.04.26","X2021.04.27","X2021.04.28","X2021.04.29","X2021.04.30","X2021.05.01","X2021.05.02","X2021.05.03","X2021.05.04","X2021.05.05","X2021.05.06","X2021.05.07","X2021.05.08","X2021.05.09","X2021.05.10","X2021.05.11","X2021.05.12","X2021.05.13","X2021.05.14","X2021.05.15","X2021.05.16","X2021.05.17","X2021.05.18","X2021.05.19","X2021.05.20","X2021.05.21","X2021.05.22","X2021.05.23","X2021.05.24","X2021.05.25","X2021.05.26","X2021.05.27","X2021.05.28","X2021.05.29","X2021.05.30","X2021.05.31","X2021.06.01","X2021.06.02","X2021.06.03","X2021.06.04","X2021.06.05","X2021.06.06","X2021.06.07","X2021.06.08","X2021.06.09","X2021.06.10","X2021.06.11","X2021.06.12","X2021.06.13","X2021.06.14","X2021.06.15","X2021.06.16","X2021.06.17","X2021.06.18","X2021.06.19","X2021.06.20","X2021.06.21","X2021.06.22","X2021.06.23","X2021.06.24","X2021.06.25","X2021.06.26","X2021.06.27","X2021.06.28","X2021.06.29","X2021.06.30","X2021.07.01","X2021.07.02","X2021.07.03","X2021.07.04","X2021.07.05","X2021.07.06","X2021.07.07","X2021.07.08","X2021.07.09","X2021.07.10","X2021.07.11","X2021.07.12","X2021.07.13","X2021.07.14","X2021.07.15","X2021.07.16","X2021.07.17","X2021.07.18","X2021.07.19","X2021.07.20","X2021.07.21","X2021.07.22","X2021.07.23","X2021.07.24","X2021.07.25","X2021.07.26","X2021.07.27","X2021.07.28","X2021.07.29","X2021.07.30","X2021.07.31","X2021.08.01","X2021.08.02","X2021.08.03","X2021.08.04","X2021.08.05","X2021.08.06","X2021.08.07","X2021.08.08","X2021.08.09","X2021.08.10","X2021.08.11","X2021.08.12","X2021.08.13","X2021.08.14","X2021.08.15","X2021.08.16","X2021.08.17","X2021.08.18","X2021.08.19","X2021.08.20","X2021.08.21","X2021.08.22","X2021.08.23","X2021.08.24","X2021.08.25","X2021.08.26","X2021.08.27","X2021.08.28","X2021.08.29","X2021.08.30","X2021.08.31","X2021.09.01","X2021.09.02","X2021.09.03","X2021.09.04","X2021.09.05","X2021.09.06","X2021.09.07","X2021.09.08","X2021.09.09","X2021.09.10","X2021.09.11","X2021.09.12","X2021.09.13","X2021.09.14","X2021.09.15","X2021.09.16","X2021.09.17"
"2073","county","Addison County","driving","","Vermont","United States",100,95.66,107.27,105.19,129.22,113.61,107.97,124.88,101.26,90.58,95.37,129.29,131.18,102.15,89.06,90.29,92.21,102.3,126.1,133.56,93.1,88.99,86.76,96.03,76.12,87.58,114.09,116.83,87.13,91.92,100.33,115.57,157.99,178.68,143.97,132.15,106.64,118.58,114.42,138.67,134.33,114.68,99.11,99.59,99.81,108.12,152.8,161.99,116.98,91.29,98.89,100.67,97.48,137.34,137.37,117.65,106.41,106.41,105.75,109.49,121.99,105.01,91.51,67.78,62.55,64.96,60.96,60.7,61.03,49.98,49.91,48.02,51.61,49.35,47.46,54.8,36.6,41.12,43.75,46.68,42.2,49.76,55.77,38.97,50.02,48.39,52.06,40.97,46.72,57.51,37.23,41.64,55.69,57.17,59.1,63.63,64.33,56.17,64.89,60.4,59.92,73.3,75.49,91.21,59.99,53.5,69.37,71.56,67.74,79.68,99.07,74.01,64.66,83.24,81.13,81.16,84.28,90.88,75.05,NA,NA,88.91,101.48,94.81,116.28,95.18,95.62,102.04,116.02,118.13,123.66,141.53,125.32,114.31,115.24,116.02,115.57,115.61,129.96,108.08,101.89,123.32,126.55,120.36,138.19,132.18,116.65,118.61,125.77,133.96,123.77,147.53,142.64,124.77,137.52,138.71,139.41,156.77,168.48,168.11,140.82,143.01,153.24,155.25,161.4,170.34,173.45,137.23,141.79,145.31,179.61,188.21,197.29,164.03,170.08,170.75,166.48,168.52,188.06,181.54,159.96,148.24,165.33,167.48,172.01,174.6,194.96,208.9,178.64,167.37,170,166.59,172.15,199.15,210.64,181.05,167.52,172.34,179.24,176.42,204.04,203.74,161.48,180.01,141.68,171.67,184.69,212.2,221.84,180.42,175.08,167.74,176.57,182.91,191.21,216.87,202.56,166.33,174.23,172.41,195.22,193.03,211.35,176.68,171.93,171.3,207.27,174.56,207.27,165.63,169.52,147.98,148.83,153.21,163.89,199,197.52,201.59,151.95,138.82,142.42,152.91,171.56,208.01,147.35,128.44,142.75,146.27,164.03,178.53,217.69,174.6,126.62,134.59,149.31,160.85,193.77,247.57,197.48,145.42,131.22,142.23,148.2,162.4,214.42,184.35,139.27,134.37,124.88,144.46,195.11,215.09,202.97,169.11,128.55,142.79,157.21,149.2,174.34,164.48,126.29,114.65,120.76,135.26,173.04,161.7,132.78,104.23,127.59,121.91,108.57,122.51,126.62,92.03,94.4,89.02,98.78,96.4,124.29,126.21,106.93,99.89,101.67,104.82,95.88,96.37,92.25,83.87,91.1,86.61,86.58,96.11,104.67,109.2,71.67,87.73,87.62,79.76,44.31,86.39,80.42,72.6,71.12,81.05,84.54,86.13,89.1,75.82,67.22,77.68,82.83,86.28,86.61,103.23,84.43,66.96,83.06,87.91,85.5,66,84.98,97.7,70.93,97.07,92.7,102.89,65.93,36.78,76.57,75.31,89.28,104.86,108.42,88.13,78.27,73.3,74.19,78.46,78.75,76.42,83.09,93.77,81.28,68.08,83.98,90.17,78.31,76.94,90.36,68.26,72.34,89.06,78.64,72.01,86.69,88.02,84.39,72.71,75.34,84.8,72.56,75.53,79.57,90.77,76.08,72.45,48.98,71.67,84.84,81.94,89.14,60.88,77.09,73.75,82.98,78.49,89.62,107.86,86.13,77.72,58.44,96,91.06,97.74,101,106.6,90.47,89.47,95.74,89.36,104.45,85.24,83.5,84.43,87.95,90.14,84.35,103.86,107.79,90.17,89.88,89.36,90.47,97.29,NA,124.73,99.11,89.4,106.56,96.22,98.55,118.87,128.03,106.93,105.64,110.6,104.38,112.42,116.83,138.3,94.88,99.48,107.68,107.04,99.96,128.18,138.15,99.04,121.39,110.9,121.36,131.22,159.88,159.92,108.23,116.39,116.2,120.65,118.32,121.06,134.22,121.1,138.75,125.7,121.88,128.29,141.97,155.1,129.81,112.68,128.48,132.07,126.96,145.9,148.94,126.03,124.77,119.06,123.88,140.12,148.42,162.96,132.74,140.08,136.26,132.55,143.9,165.89,165.41,149.57,134.59,144.05,152.69,150.5,181.61,187.99,156.03,171.52,154.76,162.03,181.39,217.91,230.37,185.69,159.25,160.59,164.52,152.69,176.94,189.84,152.47,158.84,153.58,156.1,159.66,187.06,195.29,189.25,158.58,170.11,193.59,196.85,208.34,203.74,189.73,179.42,196.33,197.85,238.52,240.12,241.53,221.43,193.92,201.11,189.54,204.23,205.67,206.01,174.49,218.65,206.93,204.75,210.46,241.53,244.12,223.03,207.3,202.86,201.48,227.1,255.8,230.92,215.83,202.15,201.85,207.93,215.94,260.22,246.64,230.29,229.63,204.15,214.76,219.95,229.29,243.05,205.9,208.75,212.31,208.71,232.63,269,249.46,229.77,216.8,226.7,230.66,241.19,276.79,269.52,229.33,196.48,196.37,198.96,212.79,231.59,214.76,200.07,199.89,209.38,210.83,201.97,236.04,222.1,188.25,169.86,161.48,166.85,196.63,222.51,233.48,208.64,213.9,186.91,166.48,190.21,208.42,260.99,194.48,179.38,175.05,160.96,179.98,227.77
"2212","county","Bennington County","driving","","Vermont","United States",100,102.21,102.01,97.07,184.48,181.45,164.05,183.1,97.03,99.01,112.26,160.03,168.76,156.97,94.04,90.74,99.24,113.08,151.07,166.16,139.67,105.11,86.13,97.73,91.66,170.28,167.71,171.76,109.32,101.88,98.06,108.47,201.52,240.56,222.54,221.19,151.83,149.16,156.97,197.92,206.23,179.84,101.58,97.03,107.48,116.54,180.82,202.14,178.19,111.89,103.13,100.3,113.77,154.73,179.6,168.14,94.53,92.72,96.54,109.13,119.87,135.16,119.77,80.46,68.9,76.94,66.03,62.04,71.93,54.76,46.66,50.68,50.38,50.02,58.48,57.3,39.8,47.12,49.32,56.71,44.15,50.21,57.36,53.38,56.34,58.15,55.26,51.89,54.5,58.85,41.65,48.63,64.61,62.73,57.66,66.19,63.36,65.77,60.66,65.07,73.05,74.07,70.77,87.61,54.3,60.86,86.13,77.56,71.63,72.06,84.58,82.01,70.21,84.42,80.07,80.66,85.6,80.1,76.18,NA,NA,88.4,105.24,90.05,116.24,92.55,90.18,116.87,105.8,121.55,135.16,145.77,135.32,114.46,119.74,123.99,120.23,123.66,120.3,106.59,106.36,112.39,111.7,125.7,152.45,146.49,124.68,121.85,134.76,136.74,131.73,154.43,163.23,170.44,137.96,147.25,150.41,153.15,175.45,178.39,149.65,148.24,166.89,164.71,177.07,201.94,181.32,175.42,164.98,177.36,172.98,207.35,243.13,213.81,224.38,195.52,189.52,172.32,186.85,204.94,206.92,186.99,175.95,173.74,169.62,185.14,196.05,218.78,211.7,201.55,184.74,178.78,176.08,217.46,233.9,217.96,200.36,180.89,191.76,197.53,228.9,248.43,204.42,196.97,153.38,190.77,205.3,256.61,257.1,223.95,217.4,214.76,207.78,203.69,262.01,262.01,219.34,201.22,201.58,199.18,218.35,242.08,263.36,238.52,201.22,202.97,209.85,191.33,216.71,207.91,200.72,184.45,174.27,161.94,190.58,247.31,298.55,264.61,221.48,162.41,166.43,177.79,197.92,223.13,191.57,165.11,161.88,157.53,166.52,218.02,235.19,203.89,160.69,149.92,166,176.51,227.58,298.32,272.06,181.91,150.71,152.45,194.7,231.96,350.31,299.84,207.78,208.4,184.94,221.61,295.91,409.75,369.65,261.55,165.47,191.24,196.77,219.9,277.96,231.96,166.85,150.18,150.97,164.81,207.18,226.26,192.26,129.92,124.91,123.95,130.12,141.42,150.08,123.72,115.95,119.8,115.02,120.36,153.77,170.54,139.97,109.06,109.88,113.87,108.01,121.81,148.67,108.27,102.01,96.61,104.45,99.11,115.09,128.5,96.74,105.93,105.73,123.1,58.98,135.02,141.48,113.81,87.61,98.98,91.33,99.6,118.12,100.72,96.94,95.45,101.45,105.54,97.86,125.93,121.42,108.9,103.03,109.79,114.5,70.44,138.81,154.07,139.51,134.63,129.23,141.58,95.95,58.88,140.49,163.03,183.36,197.59,206.26,188.3,170.15,169.29,160.43,127.51,129.26,130.18,130.35,147.71,164.32,152.29,122.9,118.15,115.42,131.8,163.36,172.95,181.75,164.25,124.98,111.1,135.49,156.71,171.3,153.48,123.82,106.1,109.79,118.48,143.46,170.87,156.14,98.75,84.88,109.16,123.79,165.01,171.76,131.04,122.54,100.63,122.31,130.35,175.35,199.04,184.38,154.2,119.08,165.3,161.19,164.78,183.99,176.61,112.85,114.79,126.52,135.52,173.01,176.11,181.48,121.88,109.36,113.51,127.51,162.9,181.02,170.84,118.06,122.57,115.95,128.37,NA,188.3,151.86,116.28,117.66,119.44,126.23,156.64,179.08,162.7,129,121.75,123.03,127.22,141.05,154.96,130.02,123.13,126.82,139.93,122.01,150.08,151.43,103.86,128.17,124.71,131.66,132.92,152.29,162.93,128.01,125.4,130.94,125.11,122.31,142.08,161.68,130.64,129.79,139.77,130.31,141.15,156.31,175.65,131.99,134.3,119.84,133.25,131,150.58,174.3,138.02,126,133.25,128.9,142.73,157.17,161.12,130.38,131.2,134.73,146.49,151.07,177.69,189.98,165.3,154.53,154.79,151.1,161.29,183.36,193.38,162.27,160.23,163.62,165.07,181.02,210.44,250.18,216.21,185.86,183.1,166.59,169.79,204.71,225.6,210.41,171.6,169.39,178.68,196.41,222.17,246.13,218.55,173.44,182.54,202.5,214.53,265.47,311.07,264.25,214.63,189.72,195.02,219.47,252.39,280.43,265.6,232.78,208.6,211.7,232.65,264.38,278.19,244.98,276.41,226.49,229.52,230.81,268.8,299.93,262.57,243.59,242.57,243.49,268.7,304.28,302.44,282.31,261.02,242.14,237.03,256.28,309.85,323.62,279.57,256.94,272.45,250.68,248.24,317.43,316.05,284.84,256.18,239.51,258.09,270.77,314.14,336.18,298.81,253.44,260,270.48,268.63,315.72,307.78,298.52,244.61,235.49,233.31,244.68,288.57,297.79,231.47,210.05,228.07,227.71,255.42,295.02,308.9,253.84,201.48,188.57,191.96,211.89,261.91,353.31,276.05,251.43,195.72,188.4,196.51,246.06,277.1,220.69,193.25,188.7,178.29,214.46,256.84
"2358","county","Caledonia County","driving","","Vermont","United States",100,101.16,102.1,99.83,157.88,141.85,110.56,133.28,103.43,105.31,112.49,141.96,132.12,110.34,99.94,99.34,102.87,116.58,135.21,137.76,98.95,96.19,91.38,100.11,93.97,117.69,137.92,129.74,97.57,96.46,112.22,107.52,169.49,172.47,158.76,159.81,128.3,133.06,132.89,170.48,150.3,135.6,110.78,109.51,106.19,112.22,146.16,141.29,141.9,114.65,114.37,111.17,113.32,154.17,137.53,122.66,110.34,100.55,103.21,94.8,115.09,106.52,83.8,79.49,77.17,70.54,72.42,74.46,63.02,61.36,57.49,55.56,61.3,50.58,54.12,52.85,42.51,50.25,56.77,58.54,51.3,58.71,55.33,48.54,59.7,58.76,58.93,51.24,60.75,56.94,41.13,55.83,68.66,65.56,72.14,77.11,75.79,63.57,71.14,58.43,69.76,77,82.26,91.76,67.22,67.11,80.43,84.13,81.59,91.1,93.86,90.88,86.62,85.02,101.05,99.5,115.81,88.45,78,NA,NA,107.02,95.58,109.84,127.09,101.44,113.43,118.19,119.13,122.22,165.28,142.45,117.91,127.64,119.73,121.72,125.98,142.56,121.17,106.63,114.48,114.37,121.84,132.17,147.87,142.07,131.73,135.05,126.87,130.51,138.2,169.32,158.26,133.72,134.66,136.1,159.92,156.77,189.61,177.34,153.9,156.94,140.52,145.88,168.88,189.88,178.28,177.11,150.14,149.86,161.75,202.38,225.21,190.66,209.23,175.51,180.71,166.22,170.76,208.84,185.74,187.95,168.1,160.92,185.96,180.32,221.56,218.41,202.82,183.53,188.72,162.41,186.07,235.88,234.27,212.22,184.58,168.38,175.35,192.54,210.56,226.59,208.9,189.94,160.75,184.74,207.96,241.68,253.51,233.61,187.06,187.84,199.72,212.71,259.81,266.67,222.17,186.18,177.94,200.06,183.64,248.04,236.87,213.05,183.25,186.01,188.89,175.29,226.53,178.77,182.42,161.14,159.43,174.68,176.84,251.8,270.37,247.6,206.25,159.81,169.21,171.37,210.01,227.09,182.92,166.5,148.81,158.65,171.97,220.45,212.38,191.43,148.2,151.96,159.26,162.96,212.33,247.76,215.98,167.27,153.84,150.14,174.18,200.94,225.98,203.7,157.1,167.16,157.27,164.68,244,258.1,225.82,192.48,133.44,142.18,151.96,175.23,163.68,151.63,133,128.8,132.23,132.61,161.03,160.97,136.71,101.16,121.06,119.85,114.65,142.12,133.94,97.4,108.18,92.81,97.84,112,131.07,129.57,102.82,107.96,96.35,104.26,100.61,106.63,106.36,83.36,94.53,95.47,95.08,96.02,112.99,102.27,87.67,89.05,101.93,92.98,53.68,102.87,94.2,85.02,99.89,86.29,92.65,94.97,107.46,90.05,64.4,108.68,97.95,102.05,97.79,111.5,99.61,85.35,101.6,92.92,111.33,85.79,122.22,117.58,81.04,100.28,98.67,108.24,77.28,40.8,93.48,92.7,107.3,125.76,127.75,117.03,95.69,89.5,102.27,104.04,102.6,102.43,105.64,120.56,101.16,90.16,102.76,92.87,99.56,94.69,121.06,103.54,93.64,119.02,97.07,91.21,105.25,129.08,112.05,98.4,95.36,96.08,101.6,94.86,108.68,98.73,94.42,88.28,63.24,93.75,98.12,117.36,115.53,86.35,99.78,83.14,104.26,106.19,129.85,131.34,111.06,106.97,79.77,120.01,114.76,133.78,133.17,118.46,113.32,102.6,118.74,119.73,147.04,113.76,110.12,95.74,92.81,102.16,105.97,150.08,122.33,117.8,103.81,99.45,114.59,103.48,NA,124.1,112.71,105.91,96.9,111.28,108.35,145.77,128.86,112.22,105.36,102.54,112.6,109.01,123.83,116.75,102.32,109.62,107.57,119.96,107.63,138.2,123.33,89.05,122.83,107.85,118.13,117.14,135.6,145.61,116.03,115.09,122.72,113.27,114.26,121.12,144,117.52,135.1,124.1,112.94,135.66,149.59,148.65,110.28,120.01,121.89,122.06,120.18,145.22,143.89,118.24,123.33,130.68,120.23,140.46,147.04,153.18,123,129.3,129.35,146.32,153.12,167.88,161.36,138.03,133.06,131.4,140.08,143.73,183.03,188.23,143.56,137.76,139.3,158.32,159.26,206.58,214.21,179.27,170.81,147.43,160.7,151.3,199.12,195.8,179.82,159.43,155.44,171.42,172.97,214.87,199.06,182.53,158.04,147.87,160.81,182.97,216.97,211.33,186.68,195.02,191.87,192.43,207.74,251.24,236.21,218.02,211.44,202.76,202.27,211.28,256.22,241.24,208.9,221.84,198.29,215.64,209.84,266.67,261.42,222.11,205.25,213.76,216.8,212.44,274.46,260.36,234.22,216.36,198.78,238.03,229.57,276.23,273.74,244.33,209.73,203.59,209.12,218.68,269.82,282.97,251.96,218.68,211.5,231.45,222.28,289.55,277.72,238.31,218.41,209.29,203.43,224.43,286.9,284.02,257.93,217.36,205.86,205.03,225.32,279.71,286.35,227.81,210.67,199.94,203.92,215.92,270.15,260.7,226.64,173.52,176.62,159.04,171.7,257.77,275.68,223.71,200.44,170.65,167.11,182.59,226.53,231.18,208.29,173.47,167.33,168.44,181.76,246.38
